vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_location_id,dropoff_location_id,payment_type,fare_amount,tip_amount,total_amount
1,2023-01-04 22:32:00,2023-01-04 22:45:17.467499850,1.0,3.45,253,25,2,17.21,0.0,17.21
2,2023-01-24 06:53:00,2023-01-24 07:27:05.948663802,6.0,9.05,241,252,2,40.91,0.0,40.91
2,2023-01-02 10:18:00,2023-01-02 10:25:45.414013020,1.0,2.33,49,256,1,14.81,1.92,16.73
2,2023-01-18 00:46:00,2023-01-18 00:53:03.255332952,1.0,1.83,108,23,2,13.1,0.0,13.1
2,2023-01-17 09:08:00,2023-01-17 09:16:02.685495858,,2.88,111,30,2,13.72,0.0,13.72
1,2023-01-09 00:42:00,2023-01-09 00:52:25.929256938,2.0,3.28,237,45,1,15.64,2.3,17.94
1,2023-01-04 14:05:00,2023-01-04 14:15:23.629915314,1.0,2.41,29,227,1,14.62,1.59,16.21
2,2023-01-27 09:56:00,2023-01-27 10:00:25.048044846,1.0,1.14,234,88,1,7.13,0.89,8.02
2,2023-01-20 15:04:00,2023-01-20 15:08:20.953864440,1.0,1.73,233,141,1,5.53,0.95,6.48
2,2023-01-23 23:03:00,2023-01-23 23:11:57.454933770,1.0,2.06,110,128,1,9.48,0.59,10.07
2,2023-01-31 00:45:00,2023-01-31 00:56:43.417263042,3.0,3.31,178,264,1,18.45,3.1,21.55
1,2023-01-03 11:10:00,2023-01-03 11:44:55.861054884,4.0,8.23,12,30,1,36.17,3.13,39.3
1,2023-01-21 18:23:00,2023-01-21 18:28:50.473497426,1.0,1.86,37,124,1,8.14,1.29,9.43
2,2023-01-17 18:48:00,2023-01-17 18:54:21.818907942,3.0,1.79,58,149,1,10.91,1.18,12.09
2,2023-01-08 19:17:00,2023-01-08 19:18:48.991616262,1.0,0.48,252,251,1,5.66,1.16,6.82
2,2023-01-20 06:03:00,2023-01-20 06:23:10.434986256,1.0,5.79,146,204,1,25.39,3.07,28.46
2,2023-01-22 06:45:00,2023-01-22 06:48:04.815379932,2.0,0.78,112,88,1,6.15,0.82,6.97
2,2023-01-28 13:04:00,2023-01-28 13:05:39.959856234,1.0,0.65,223,51,1,4.07,0.48,4.55
2,2023-01-16 09:23:00,2023-01-16 09:31:52.282772298,1.0,2.07,157,88,1,10.36,1.27,11.63
2,2023-01-15 06:45:00,2023-01-15 06:51:16.077074538,1.0,1.63,119,26,2,11.03,0.0,11.03
2,2023-01-17 07:28:00,2023-01-17 07:32:57.031843890,1.0,1.91,20,107,1,9.25,1.35,10.6
2,2023-01-04 19:21:00,2023-01-04 19:29:43.835162100,2.0,2.69,105,93,2,11.45,0.0,11.45
2,2023-01-06 00:41:00,2023-01-06 00:56:25.715853588,1.0,3.69,62,68,2,16.73,0.0,16.73
2,2023-01-13 18:35:00,2023-01-13 18:44:38.528074908,1.0,2.18,9,44,1,14.11,2.78,16.89
1,2023-01-10 16:56:00,2023-01-10 17:08:50.790333702,1.0,3.81,52,190,1,17.1,1.38,18.48
1,2023-01-29 07:07:00,2023-01-29 07:13:22.813867512,1.0,2.0,214,30,1,8.93,1.47,10.4
2,2023-01-07 08:40:00,2023-01-07 08:45:38.940752172,1.0,2.2,188,195,2,10.28,0.0,10.28
1,2023-01-18 09:46:00,2023-01-18 09:53:35.618571174,1.0,2.14,138,93,1,11.24,1.75,12.99
2,2023-01-05 12:40:00,2023-01-05 12:53:13.009481172,1.0,4.93,99,136,2,18.74,0.0,18.74
2,2023-01-03 22:49:00,2023-01-03 22:55:53.330650344,2.0,1.54,171,130,1,11.52,2.08,13.6
2,2023-01-30 17:48:00,2023-01-30 17:51:19.271511492,1.0,1.29,110,257,1,9.51,1.06,10.57
2,2023-01-24 14:42:00,2023-01-24 14:47:12.873324456,2.0,1.45,119,197,1,11.46,0.74,12.2
2,2023-01-24 10:05:00,2023-01-24 10:14:07.406107260,6.0,2.84,154,19,1,12.59,0.45,13.04
2,2023-01-20 09:39:00,2023-01-20 10:13:21.989378664,1.0,9.27,228,239,1,40.74,3.82,44.56
2,2023-01-31 18:11:00,2023-01-31 18:15:42.553900644,1.0,1.17,137,144,2,6.58,0.0,6.58
1,2023-01-14 09:20:00,2023-01-14 09:26:52.178805594,1.0,2.01,109,231,1,12.29,1.53,13.82
2,2023-01-18 08:40:00,2023-01-18 08:47:11.985371124,,1.61,233,22,2,9.2,0.0,9.2
2,2023-01-04 06:34:00,2023-01-04 06:45:28.510092828,1.0,3.13,165,188,1,15.33,1.42,16.75
1,2023-01-09 20:01:00,2023-01-09 20:12:22.102786500,1.0,3.65,164,20,2,16.13,0.0,16.13
2,2023-01-23 10:47:00,2023-01-23 10:52:01.339842006,1.0,1.2,224,192,2,7.53,0.0,7.53
1,2023-01-17 12:30:00,2023-01-17 12:37:09.051706230,1.0,1.85,81,67,1,12.91,1.76,14.67
2,2023-01-26 11:15:00,2023-01-26 11:32:59.009411142,1.0,5.93,261,257,1,29.05,5.34,34.39
2,2023-01-09 20:47:00,2023-01-09 20:53:25.464637884,5.0,2.12,91,52,1,11.29,1.42,12.71
1,2023-01-24 20:56:00,2023-01-24 21:06:44.913973488,1.0,2.98,232,20,2,15.76,0.0,15.76
1,2023-01-11 08:22:00,2023-01-11 08:40:19.231123446,1.0,4.39,27,216,1,26.0,5.33,31.33
1,2023-01-25 20:15:00,2023-01-25 20:22:09.262095264,1.0,2.39,183,245,1,15.17,2.03,17.2
1,2023-01-01 22:39:00,2023-01-01 22:44:25.223992854,1.0,1.32,239,133,1,10.38,1.62,12.0
2,2023-01-31 08:42:00,2023-01-31 09:04:09.326708430,1.0,7.2,196,10,2,31.17,0.0,31.17
2,2023-01-18 09:46:00,2023-01-18 10:06:04.918349172,1.0,4.67,125,191,2,23.49,0.0,23.49
1,2023-01-24 16:39:00,2023-01-24 16:46:52.134712806,1.0,2.51,232,242,1,14.79,1.29,16.08
1,2023-01-01 08:13:00,2023-01-01 08:32:19.655264634,2.0,4.79,89,28,2,22.9,0.0,22.9
2,2023-01-09 17:40:00,2023-01-09 17:50:20.884156482,3.0,3.21,38,203,1,17.79,2.12,19.91
1,2023-01-11 08:23:00,2023-01-11 08:32:36.068238270,1.0,2.31,123,93,1,10.83,1.21,12.04
1,2023-01-03 11:52:00,2023-01-03 11:57:12.394098468,1.0,1.81,233,119,1,7.78,0.92,8.7
2,2023-01-06 13:50:00,2023-01-06 13:57:54.411147018,5.0,1.89,178,192,1,11.13,1.7,12.83
2,2023-01-23 17:53:00,2023-01-23 18:07:18.072332334,1.0,3.65,25,230,1,18.75,0.14,18.89
1,2023-01-14 01:34:00,2023-01-14 01:41:00.771439692,1.0,2.53,26,215,2,13.6,0.0,13.6
2,2023-01-12 12:28:00,2023-01-12 12:41:28.877570310,2.0,3.89,140,184,1,17.21,1.32,18.53
1,2023-01-30 09:36:00,2023-01-30 09:41:32.304772632,2.0,1.97,173,247,1,12.1,2.37,14.47
2,2023-01-26 15:15:00,2023-01-26 15:17:10.258647300,1.0,0.86,151,7,1,8.08,1.01,9.09
2,2023-01-29 08:38:00,2023-01-29 08:51:19.547917950,1.0,5.1,99,139,2,19.99,0.0,19.99
2,2023-01-18 04:08:00,2023-01-18 04:10:29.540977458,1.0,0.82,42,134,1,6.01,0.65,6.66
1,2023-01-29 09:46:00,2023-01-29 09:49:25.200457002,2.0,1.1,37,125,2,9.26,0.0,9.26
1,2023-01-10 08:07:00,2023-01-10 08:12:39.605594070,2.0,1.44,42,40,1,7.85,1.03,8.88
2,2023-01-23 23:45:00,2023-01-23 23:49:20.099010432,1.0,1.31,46,185,1,9.36,1.34,10.7
1,2023-01-18 11:01:00,2023-01-18 11:06:20.324222322,5.0,1.63,257,109,2,9.12,0.0,9.12
1,2023-01-08 15:18:00,2023-01-08 15:35:24.386547660,1.0,5.16,144,76,2,20.19,0.0,20.19
2,2023-01-14 01:25:00,2023-01-14 01:41:44.522919648,2.0,5.92,6,94,1,25.07,5.19,30.26
2,2023-01-25 19:27:00,2023-01-25 19:35:00.567341796,1.0,2.46,120,249,2,10.74,0.0,10.74
1,2023-01-21 09:24:00,2023-01-21 09:25:23.654148342,1.0,0.55,186,36,1,4.58,0.72,5.3
1,2023-01-25 07:48:00,2023-01-25 08:02:55.379840076,1.0,3.48,255,148,1,18.61,2.84,21.45
2,2023-01-09 18:59:00,2023-01-09 19:11:19.689494574,5.0,3.7,22,111,1,17.4,2.24,19.64
2,2023-01-14 12:16:00,2023-01-14 12:26:29.539676076,3.0,2.42,121,96,1,14.17,1.51,15.68
2,2023-01-24 09:27:00,2023-01-24 09:42:42.830348430,4.0,3.91,68,188,1,20.31,2.96,23.27
2,2023-01-23 07:23:00,2023-01-23 07:46:49.602677904,1.0,6.24,182,254,1,28.82,3.71,32.53
2,2023-01-11 04:55:00,2023-01-11 05:02:25.443160158,3.0,1.66,252,120,2,7.47,0.0,7.47
2,2023-01-07 17:07:00,2023-01-07 17:36:25.197361350,1.0,8.48,20,22,2,38.2,0.0,38.2
2,2023-01-27 18:31:00,2023-01-27 18:34:24.926681976,2.0,1.02,92,180,1,9.26,1.2,10.46
2,2023-01-02 14:39:00,2023-01-02 14:43:55.451209110,1.0,1.81,187,55,2,8.9,0.0,8.9
2,2023-01-30 09:56:00,2023-01-30 10:07:17.477530140,1.0,3.06,117,109,1,15.67,2.14,17.81
2,2023-01-20 17:07:00,2023-01-20 17:20:05.631965820,1.0,4.34,196,145,2,20.43,0.0,20.43
2,2023-01-19 16:10:00,2023-01-19 16:24:52.098413826,2.0,3.55,90,92,2,15.66,0.0,15.66
2,2023-01-26 21:27:00,2023-01-26 21:32:13.098055788,2.0,1.48,92,194,2,8.54,0.0,8.54
2,2023-01-28 17:17:00,2023-01-28 17:25:47.015580060,,2.07,208,217,1,11.49,1.34,12.83
2,2023-01-22 08:46:00,2023-01-22 08:55:50.496521844,1.0,3.33,136,212,2,14.42,0.0,14.42
1,2023-01-14 14:13:00,2023-01-14 14:17:44.635170786,1.0,1.68,145,235,1,8.68,1.73,10.41
2,2023-01-05 11:51:00,2023-01-05 12:02:28.015649982,1.0,3.37,212,168,1,17.84,1.53,19.37
2,2023-01-10 08:12:00,2023-01-10 08:13:57.213516996,1.0,0.52,115,118,1,5.57,0.71,6.28
2,2023-01-31 19:35:00,2023-01-31 19:44:24.300788196,1.0,2.75,167,218,1,12.76,0.92,13.68
2,2023-01-10 19:55:00,2023-01-10 20:07:55.010630370,1.0,5.07,114,44,1,22.96,3.91,26.87
2,2023-01-17 14:44:00,2023-01-17 14:50:30.956258934,1.0,1.46,250,81,2,9.25,0.0,9.25
2,2023-01-05 11:33:00,2023-01-05 11:47:21.477000264,2.0,5.32,242,42,1,21.51,2.93,24.44
1,2023-01-15 17:22:00,2023-01-15 17:28:24.412820832,1.0,1.53,252,257,1,9.04,1.34,10.38
2,2023-01-29 18:53:00,2023-01-29 18:56:04.425979398,1.0,1.22,235,159,1,5.52,0.71,6.23
2,2023-01-08 19:07:00,2023-01-08 19:39:47.478223014,1.0,12.69,42,166,1,47.79,9.82,57.61
2,2023-01-22 22:57:00,2023-01-22 23:05:56.339256894,1.0,2.02,87,57,1,11.52,2.23,13.75
1,2023-01-13 08:36:00,2023-01-13 08:39:10.040063820,1.0,0.88,57,139,1,6.08,0.36,6.44
1,2023-01-30 21:02:00,2023-01-30 21:09:15.186560688,1.0,1.79,55,259,1,9.66,1.1,10.76
2,2023-01-17 07:32:00,2023-01-17 07:44:58.466452728,4.0,4.11,77,208,2,18.1,0.0,18.1
2,2023-01-23 13:12:00,2023-01-23 13:18:01.788239358,1.0,1.78,237,77,1,13.08,2.61,15.69
2,2023-01-03 11:33:00,2023-01-03 11:40:58.331379228,1.0,2.54,167,179,1,14.62,1.4,16.02
2,2023-01-15 21:20:00,2023-01-15 21:24:23.587686396,2.0,1.58,227,129,1,11.79,1.13,12.92
1,2023-01-13 14:34:00,2023-01-13 14:43:07.081468122,1.0,2.6,106,37,1,12.56,0.23,12.79
2,2023-01-21 12:30:00,2023-01-21 12:47:15.319260618,1.0,5.76,244,262,2,25.62,0.0,25.62
2,2023-01-04 20:31:00,2023-01-04 20:37:54.003943830,1.0,1.73,80,55,1,8.28,1.04,9.32
2,2023-01-23 12:14:00,2023-01-23 12:21:59.568700542,2.0,2.36,113,8,1,12.96,0.94,13.9
1,2023-01-12 10:37:00,2023-01-12 10:59:17.221218300,1.0,6.06,148,14,2,27.18,0.0,27.18
2,2023-01-08 21:40:00,2023-01-08 21:47:05.630942052,1.0,2.26,110,145,1,11.16,1.22,12.38
2,2023-01-10 14:59:00,2023-01-10 15:09:44.040434454,1.0,2.4,102,132,2,12.05,0.0,12.05
1,2023-01-11 08:15:00,2023-01-11 08:30:53.741760228,1.0,4.12,193,258,2,21.23,0.0,21.23
1,2023-01-15 00:42:00,2023-01-15 00:53:44.348390814,1.0,3.02,125,1,2,14.1,0.0,14.1
2,2023-01-01 05:12:00,2023-01-01 05:25:20.214502416,1.0,3.99,151,80,2,16.48,0.0,16.48
1,2023-01-26 15:53:00,2023-01-26 16:00:32.885139461,,2.18,3,17,1,8.82,0.44,9.26
2,2023-01-16 12:54:00,2023-01-16 13:01:29.159657814,2.0,1.72,18,43,1,11.72,0.45,12.17
2,2023-01-18 19:47:00,2023-01-18 20:00:22.770611550,2.0,4.72,62,192,1,24.99,3.47,28.46
2,2023-01-26 14:08:00,2023-01-26 14:13:47.551617288,1.0,1.67,112,118,1,9.74,1.36,11.1
2,2023-01-24 13:26:00,2023-01-24 13:32:34.096372596,1.0,1.65,256,63,1,11.59,1.08,12.67
2,2023-01-17 13:53:00,2023-01-17 14:03:25.422875736,1.0,3.28,207,111,2,14.61,0.0,14.61
2,2023-01-22 17:45:00,2023-01-22 17:51:53.403700116,1.0,2.61,144,226,2,10.87,0.0,10.87
2,2023-01-16 00:13:00,2023-01-16 00:18:25.352787696,1.0,1.68,244,37,2,8.41,0.0,8.41
1,2023-01-15 21:57:00,2023-01-15 22:03:32.400956076,3.0,2.4,12,78,2,11.51,0.0,11.51
2,2023-01-20 16:26:00,2023-01-20 16:33:46.170085518,1.0,2.02,147,81,1,11.35,0.78,12.13
2,2023-01-23 20:22:00,2023-01-23 20:32:03.087578694,1.0,3.15,87,195,1,16.96,2.92,19.88
1,2023-01-03 05:16:00,2023-01-03 05:23:07.173967266,2.0,2.05,143,90,1,8.34,1.79,10.13
1,2023-01-28 23:08:00,2023-01-28 23:18:51.972022602,1.0,2.51,34,236,1,15.87,2.1,17.97
2,2023-01-09 23:47:00,2023-01-09 23:50:05.241498222,1.0,1.17,178,13,2,8.06,0.0,8.06
2,2023-01-21 08:30:00,2023-01-21 08:46:16.203013386,2.0,3.78,167,102,2,17.62,0.0,17.62
2,2023-01-02 06:47:00,2023-01-02 06:55:07.336327476,1.0,2.53,121,48,1,12.23,1.43,13.66
1,2023-01-16 08:38:00,2023-01-16 09:14:39.766469328,1.0,8.94,208,213,2,39.14,0.0,39.14
1,2023-01-30 23:51:00,2023-01-31 00:02:40.077945306,2.0,3.27,26,8,1,14.99,2.35,17.34
1,2023-01-31 20:09:00,2023-01-31 20:11:48.748234050,1.0,0.79,230,52,1,5.09,0.87,5.96
1,2023-01-15 09:11:00,2023-01-15 09:36:13.292053212,1.0,5.67,220,234,1,26.95,5.39,32.34
2,2023-01-28 07:34:00,2023-01-28 07:55:34.351540356,1.0,4.94,131,15,2,23.16,0.0,23.16
2,2023-01-02 22:47:00,2023-01-02 22:54:38.821406964,1.0,2.84,116,243,1,12.57,2.4,14.97
2,2023-01-04 21:56:00,2023-01-04 22:02:20.442436236,1.0,1.83,201,150,1,12.06,0.0,12.06
1,2023-01-26 17:52:00,2023-01-26 18:01:37.631701368,1.0,3.61,158,249,1,15.5,1.5,17.0
2,2023-01-25 06:31:00,2023-01-25 06:39:55.958251008,2.0,2.63,46,173,2,10.53,0.0,10.53
2,2023-01-24 15:22:00,2023-01-24 15:51:35.106276240,1.0,6.83,90,15,1,31.71,1.6,33.31
1,2023-01-03 07:35:00,2023-01-03 07:42:54.026951916,1.0,2.9,219,15,1,13.51,0.98,14.49
2,2023-01-02 12:26:00,2023-01-02 12:32:47.623500078,1.0,1.54,37,52,1,9.01,1.58,10.59
1,2023-01-01 10:34:00,2023-01-01 10:41:58.379791242,1.0,1.82,145,120,1,11.55,1.93,13.48
1,2023-01-25 21:59:00,2023-01-25 22:19:08.482784904,1.0,6.0,3,159,2,27.77,0.0,27.77
1,2023-01-23 18:11:00,2023-01-23 18:22:23.781975618,1.0,2.67,23,224,1,12.85,1.15,14.0
2,2023-01-20 16:58:00,2023-01-20 17:09:02.489472366,1.0,3.81,147,152,1,16.34,2.43,18.77
2,2023-01-28 08:55:00,2023-01-28 09:01:19.305417846,1.0,2.21,126,89,1,10.12,0.95,11.07
2,2023-01-22 11:06:00,2023-01-22 11:13:11.874021642,2.0,1.76,223,174,4,13.8,0.0,13.8
1,2023-01-12 12:24:00,2023-01-12 12:28:51.432692208,1.0,1.12,234,12,1,6.41,0.7,7.11
1,2023-01-28 19:57:00,2023-01-28 20:17:55.498324128,1.0,4.99,45,155,1,22.79,2.84,25.63
1,2023-01-19 22:42:00,2023-01-19 22:52:00.791814462,1.0,2.79,82,145,1,16.04,3.32,19.36
2,2023-01-21 17:31:00,2023-01-21 17:44:00.333730560,2.0,3.58,22,217,1,16.63,2.5,19.13
2,2023-01-18 22:08:00,2023-01-18 22:15:17.039461506,2.0,2.2,155,259,1,13.13,2.37,15.5
2,2023-01-17 06:44:00,2023-01-17 06:49:57.004672506,1.0,1.96,214,165,1,7.59,0.7,8.29
2,2023-01-26 13:13:00,2023-01-26 13:21:22.884070848,5.0,1.9,254,129,1,11.6,0.92,12.52
1,2023-01-01 20:49:00,2023-01-01 20:56:39.007725606,1.0,2.2,254,114,2,13.18,0.0,13.18
2,2023-01-16 06:46:00,2023-01-16 06:57:04.092927630,1.0,4.05,68,193,2,14.94,0.0,14.94
2,2023-01-06 07:30:00,2023-01-06 07:37:49.670949084,1.0,2.88,252,34,1,14.91,2.42,17.33
2,2023-01-10 11:34:00,2023-01-10 11:40:32.122573314,3.0,1.76,241,76,1,9.39,1.51,10.9
2,2023-01-22 16:13:00,2023-01-22 16:22:11.522008908,2.0,2.56,79,261,1,12.3,1.33,13.63
1,2023-01-01 11:16:00,2023-01-01 11:18:21.192661578,2.0,0.68,205,162,1,5.64,0.96,6.6
1,2023-01-17 18:19:00,2023-01-17 18:34:04.582769898,1.0,3.56,71,226,2,20.04,0.0,20.04
2,2023-01-17 02:39:00,2023-01-17 02:54:41.060986614,1.0,3.71,218,136,1,18.16,2.76,20.92
2,2023-01-22 18:17:00,2023-01-22 18:23:36.141955380,1.0,2.5,147,198,1,11.42,1.17,12.59
2,2023-01-29 08:18:00,2023-01-29 08:28:28.279817130,3.0,3.67,41,130,1,16.19,1.27,17.46
2,2023-01-12 16:05:00,2023-01-12 16:16:01.364016174,1.0,3.04,77,172,1,15.59,1.83,17.42
1,2023-01-01 18:22:00,2023-01-01 18:32:29.059901574,1.0,3.17,167,222,4,16.55,0.0,16.55
2,2023-01-20 01:46:00,2023-01-20 01:54:24.596197566,1.0,2.63,260,203,1,12.76,1.59,14.35
1,2023-01-03 06:35:00,2023-01-03 06:39:49.534824582,1.0,1.85,7,77,1,11.02,0.65,11.67
1,2023-01-29 23:46:00,2023-01-29 23:57:42.661157538,2.0,3.11,246,134,3,15.86,0.0,15.86
2,2023-01-16 17:48:00,2023-01-16 17:54:11.915910852,1.0,2.27,84,114,1,11.91,1.04,12.95
2,2023-01-26 02:26:00,2023-01-26 02:30:44.403898284,3.0,1.15,115,127,2,6.29,0.0,6.29
1,2023-01-30 14:55:00,2023-01-30 15:00:15.910893197,4.0,1.19,250,249,1,8.22,1.74,9.96
1,2023-01-26 12:46:00,2023-01-26 13:01:56.991213306,1.0,4.18,78,169,1,19.63,2.23,21.86
2,2023-01-18 17:23:00,2023-01-18 17:31:51.743550276,1.0,3.45,111,130,1,16.34,2.34,18.68
1,2023-01-30 17:50:00,2023-01-30 17:52:59.799896220,1.0,1.0,223,88,1,8.32,1.22,9.54
2,2023-01-20 07:00:00,2023-01-20 07:15:07.911817403,3.0,3.65,176,19,1,16.26,1.78,18.04
2,2023-01-30 14:20:00,2023-01-30 14:29:33.636525876,4.0,2.22,97,162,4,13.09,0.0,13.09
2,2023-01-30 09:32:00,2023-01-30 09:35:11.022744702,1.0,1.19,127,239,1,7.45,0.76,8.21
1,2023-01-01 12:02:00,2023-01-01 12:13:46.511920530,1.0,4.67,5,26,1,19.94,2.4,22.34
2,2023-01-12 14:20:00,2023-01-12 14:23:26.166231246,1.0,0.77,136,200,1,5.6,0.96,6.56
2,2023-01-23 02:03:00,2023-01-23 02:04:44.734959024,1.0,0.67,159,129,1,5.27,0.76,6.03
2,2023-01-05 20:34:00,2023-01-05 20:36:10.935884886,2.0,0.84,142,95,1,4.95,0.66,5.61
1,2023-01-04 22:00:00,2023-01-04 22:04:13.560070332,1.0,0.96,168,35,1,8.27,0.87,9.14
2,2023-01-12 07:15:00,2023-01-12 07:46:43.723500270,1.0,7.84,49,46,1,38.66,7.63,46.29
2,2023-01-04 08:26:00,2023-01-04 08:36:54.530939862,1.0,0.0,120,71,1,89.58660137762905,2.01,14.36
2,2023-01-20 17:22:00,2023-01-20 17:25:43.130188800,6.0,1.45,186,5,1,6.36,0.37,6.73
1,2023-01-20 09:58:00,2023-01-20 10:08:07.794895548,3.0,3.26,138,212,1,16.95,4.43,21.38
2,2023-01-30 07:47:00,2023-01-30 08:04:44.284882632,1.0,4.61,207,20,2,20.75,0.0,20.75
1,2023-01-14 00:23:00,2023-01-14 00:27:48.857154780,1.0,1.78,89,232,1,10.76,1.16,11.92
2,2023-01-14 21:36:00,2023-01-14 21:50:29.734844418,6.0,4.42,166,138,1,21.6,4.45,26.05
1,2023-01-12 16:15:00,2023-01-12 16:16:53.661570228,1.0,0.65,238,265,2,5.02,0.0,5.02
1,2023-01-31 19:37:00,2023-01-31 19:42:18.781825758,1.0,2.01,93,247,1,9.32,1.16,10.48
2,2023-01-07 02:17:00,2023-01-07 02:29:26.388995802,1.0,2.77,69,153,2,14.85,0.0,14.85
2,2023-01-29 04:38:00,2023-01-29 04:52:40.929011520,1.0,5.7,234,100,1,25.1,4.59,29.69
1,2023-01-10 18:52:00,2023-01-10 19:06:32.903236044,1.0,3.67,4,209,1,17.11,1.22,18.33
2,2023-01-02 13:31:00,2023-01-02 13:41:03.851009202,1.0,3.36,205,207,1,17.19,2.9,20.09
1,2023-01-09 20:57:00,2023-01-09 21:07:34.022279742,1.0,4.13,40,110,1,17.1,1.69,18.79
1,2023-01-12 05:54:00,2023-01-12 05:57:35.823447186,5.0,1.22,263,233,2,5.96,0.0,5.96
2,2023-01-31 07:35:00,2023-01-31 07:51:12.386728002,1.0,6.39,129,100,1,23.43,4.34,27.77
1,2023-01-20 19:46:00,2023-01-20 19:51:51.044850756,3.0,1.72,6,166,1,11.84,0.92,12.76
1,2023-01-28 20:00:00,2023-01-28 20:13:47.695130478,1.0,3.94,150,244,1,21.22,3.25,24.47
2,2023-01-10 18:06:00,2023-01-10 18:11:02.419343166,2.0,1.58,155,115,2,7.82,0.0,7.82
2,2023-01-12 15:27:00,2023-01-12 15:31:11.019524664,2.0,0.96,80,49,2,7.14,0.0,7.14
2,2023-01-25 18:41:00,2023-01-25 18:47:37.712302152,5.0,1.73,125,108,1,10.29,0.89,11.18
2,2023-01-31 16:24:00,2023-01-31 16:45:58.312363566,1.0,6.29,4,13,1,29.85,3.16,33.01
1,2023-01-21 16:33:00,2023-01-21 16:46:50.319688332,1.0,4.59,224,61,1,19.65,2.83,22.48
2,2023-01-22 22:46:00,2023-01-22 22:58:15.713675850,2.0,2.79,145,77,1,14.94,2.31,17.25
2,2023-01-13 17:59:00,2023-01-13 18:09:38.357082102,1.0,2.95,101,97,1,15.74,2.01,17.75
2,2023-01-17 10:35:00,2023-01-17 10:43:34.623600654,3.0,2.23,173,253,1,12.53,1.62,14.15
1,2023-01-03 20:30:00,2023-01-03 20:39:20.811792150,2.0,3.2,124,41,2,14.98,0.0,14.98
1,2023-01-07 06:19:00,2023-01-07 06:36:18.771424350,1.0,6.84,181,168,1,30.35,6.35,36.7
1,2023-01-05 11:18:00,2023-01-05 11:22:58.521183732,1.0,1.33,92,145,1,10.47,1.94,12.41
1,2023-01-29 21:23:00,2023-01-29 21:46:29.219223102,1.0,5.94,19,167,2,27.4,0.0,27.4
1,2023-01-29 19:16:00,2023-01-29 19:21:09.427684344,1.0,1.52,9,64,2,12.04,0.0,12.04
2,2023-01-31 20:24:00,2023-01-31 20:34:51.577437954,1.0,2.74,143,122,1,13.72,1.86,15.58
1,2023-01-21 18:22:00,2023-01-21 18:33:33.538156416,5.0,4.12,49,54,1,20.76,1.62,22.38
2,2023-01-15 07:41:00,2023-01-15 07:47:13.068168078,1.0,1.98,126,119,1,8.68,1.02,9.7
2,2023-01-25 17:04:00,2023-01-25 17:17:32.836623263,1.0,3.25,107,45,2,14.31,0.0,14.31
2,2023-01-26 14:31:00,2023-01-26 14:51:18.033562032,4.0,4.63,188,130,2,20.86,0.0,20.86
1,2023-01-18 19:24:00,2023-01-18 19:28:03.226445826,1.0,1.07,173,200,2,7.38,0.0,7.38
1,2023-01-27 11:11:00,2023-01-27 11:33:10.622146272,1.0,275.22734403209677,85,13,2,26.85,0.0,26.85
1,2023-01-23 07:59:00,2023-01-23 08:07:25.367926194,1.0,1.99,57,202,4,12.41,0.0,12.41
2,2023-01-03 16:19:00,2023-01-03 16:22:34.721741640,2.0,1.04,148,225,1,4.43,0.49,4.92
1,2023-01-30 14:34:00,2023-01-30 14:52:58.235241762,1.0,4.28,170,39,2,21.41,0.0,21.41
2,2023-01-21 07:36:00,2023-01-21 07:41:44.047974714,6.0,1.47,146,247,2,6.95,0.0,6.95
1,2023-01-06 16:54:00,2023-01-06 17:03:45.913730268,5.0,3.21,225,237,1,15.45,1.53,16.98
1,2023-01-12 09:29:00,2023-01-12 09:37:43.352409240,2.0,2.13,102,28,2,10.19,0.0,10.19
2,2023-01-14 14:43:00,2023-01-14 14:50:55.443653394,,2.31,185,107,2,13.29,0.0,13.29
2,2023-01-28 19:56:00,2023-01-28 20:05:33.965467944,1.0,2.35,27,51,2,15.34,0.0,15.34
1,2023-01-05 09:57:00,2023-01-05 10:08:36.346192572,1.0,2.89,154,155,1,16.53,1.67,18.2
1,2023-01-02 15:19:00,2023-01-02 15:35:38.221931898,1.0,4.46,153,4,1,19.55,2.64,22.19
2,2023-01-30 13:31:00,2023-01-30 13:34:51.748967064,1.0,1.27,211,132,2,7.0,0.0,7.0
2,2023-01-04 20:00:00,2023-01-04 20:20:58.907112324,1.0,4.96,187,180,1,23.13,3.07,26.2
2,2023-01-16 14:45:00,2023-01-16 14:51:51.608697564,1.0,2.04,184,109,1,11.39,1.85,13.24
2,2023-01-02 08:53:00,2023-01-02 08:57:51.031610220,1.0,1.42,223,116,2,5.94,0.0,5.94
2,2023-01-23 16:16:00,2023-01-23 16:19:09.543951132,1.0,1.26,54,243,1,6.86,0.0,6.86
2,2023-01-26 09:47:00,2023-01-26 09:53:12.849556314,1.0,1.7,128,129,1,12.86,0.0,12.86
2,2023-01-12 07:17:00,2023-01-12 07:31:11.976992178,1.0,3.75,197,32,2,18.96,0.0,18.96
2,2023-01-05 10:08:00,2023-01-05 10:16:59.051724504,1.0,2.22,111,163,2,12.28,0.0,12.28
1,2023-01-13 05:20:00,2023-01-13 05:40:07.456770894,1.0,5.15,127,115,1,26.52,6.09,32.61
2,2023-01-11 16:04:00,2023-01-11 16:11:01.586078964,1.0,2.55,86,132,2,13.62,0.0,13.62
